PERMNO,date,TICKER,RET,vwretd
14593,2018-09-20,AAPL,0.007602,0.007850
14593,2018-09-21,AAPL,-0.010771,-0.001043
14593,2018-09-24,AAPL,0.014380,-0.003703
14593,2018-09-25,AAPL,0.006341,-0.000509
14593,2018-09-26,AAPL,-0.007966,-0.004024
14593,2018-09-27,AAPL,0.020552,0.002401
14593,2018-09-28,AAPL,0.003512,0.000090
14593,2018-10-01,AAPL,0.006733,0.001786
14593,2018-10-02,AAPL,0.008889,-0.002262
14593,2018-10-03,AAPL,0.012169,0.001625
14593,2018-10-04,AAPL,-0.017581,-0.009310
14593,2018-10-05,AAPL,-0.016229,-0.006058
14593,2018-10-08,AAPL,-0.002318,-0.001348
14593,2018-10-09,AAPL,0.013853,-0.001788
14593,2018-10-10,AAPL,-0.046326,-0.031351
14593,2018-10-11,AAPL,-0.008828,-0.018802
14593,2018-10-12,AAPL,0.035719,0.012278
14593,2018-10-15,AAPL,-0.021386,-0.003655
14593,2018-10-16,AAPL,0.022037,0.021470
14593,2018-10-17,AAPL,-0.004321,-0.001386
14593,2018-10-18,AAPL,-0.023374,-0.014622
14593,2018-10-19,AAPL,0.015230,-0.001816
14593,2018-10-22,AAPL,0.006110,-0.003901
14593,2018-10-23,AAPL,0.009427,-0.005977
14593,2018-10-24,AAPL,-0.034302,-0.030628
14593,2018-10-25,AAPL,0.021898,0.017448
14593,2018-10-26,AAPL,-0.015924,-0.015512
14593,2018-10-29,AAPL,-0.018770,-0.006987
14593,2018-10-30,AAPL,0.004994,0.015604
14593,2018-10-31,AAPL,0.026067,0.010455
14593,2018-11-01,AAPL,0.015352,0.013011
14593,2018-11-02,AAPL,-0.066331,-0.004779
14593,2018-11-05,AAPL,-0.028388,0.004439
14593,2018-11-06,AAPL,0.010814,0.005704
14593,2018-11-07,AAPL,0.030328,0.019256
14593,2018-11-08,AAPL,-0.003477,-0.002936
14593,2018-11-09,AAPL,-0.019282,-0.009721
14593,2018-11-12,AAPL,-0.050374,-0.018878
14593,2018-11-13,AAPL,-0.009991,-0.001188
14593,2018-11-14,AAPL,-0.028247,-0.006557
14593,2018-11-15,AAPL,0.024679,0.010788
14593,2018-11-16,AAPL,0.011076,0.002082
14593,2018-11-19,AAPL,-0.039632,-0.016575
14593,2018-11-20,AAPL,-0.047778,-0.017946
14593,2018-11-21,AAPL,-0.001130,0.006220
14593,2018-11-23,AAPL,-0.025399,-0.005560
14593,2018-11-26,AAPL,0.013524,0.014598
14593,2018-11-27,AAPL,-0.002176,0.000513
14593,2018-11-28,AAPL,0.038453,0.022306
14593,2018-11-29,AAPL,-0.007682,-0.001759
14593,2018-11-30,AAPL,-0.005402,0.006818
14593,2018-12-03,AAPL,0.034942,0.011443
14593,2018-12-04,AAPL,-0.043989,-0.031761
14593,2018-12-06,AAPL,-0.011149,-0.001887
14593,2018-12-07,AAPL,-0.035657,-0.021063
14593,2018-12-10,AAPL,0.006588,-0.000255
14593,2018-12-11,AAPL,-0.005719,-0.000717
14593,2018-12-12,AAPL,0.002787,0.006327
14593,2018-12-13,AAPL,0.010940,-0.002157
14593,2018-12-14,AAPL,-0.031998,-0.017100
14593,2018-12-17,AAPL,-0.009306,-0.020886
