PERMNO,date,vwretd
14593,2017-07-05,0.000131
14593,2017-07-06,-0.009231
14593,2017-07-07,0.006444
14593,2017-07-10,0.000501
14593,2017-07-11,0.000236
14593,2017-07-12,0.007693
14593,2017-07-13,0.001729
14593,2017-07-14,0.004849
14593,2017-07-17,0.000014
14593,2017-07-18,0.000459
14593,2017-07-19,0.005964
14593,2017-07-20,0.000033
14593,2017-07-21,-0.000922
14593,2017-07-24,-0.000133
14593,2017-07-25,0.003457
14593,2017-07-26,-0.000085
14593,2017-07-27,-0.002093
14593,2017-07-28,-0.001066
14593,2017-07-31,-0.000859
14593,2017-08-01,0.002360
14593,2017-08-02,-0.000989
14593,2017-08-03,-0.002180
14593,2017-08-04,0.002012
14593,2017-08-07,0.001414
14593,2017-08-08,-0.002772
14593,2017-08-09,-0.001449
14593,2017-08-10,-0.014415
14593,2017-08-11,0.001508
14593,2017-08-14,0.009827
14593,2017-08-15,-0.001450
14593,2017-08-16,0.002153
14593,2017-08-17,-0.014559
14593,2017-08-18,-0.001186
14593,2017-08-21,0.000858
14593,2017-08-22,0.009406
14593,2017-08-23,-0.001918
14593,2017-08-24,-0.001160
14593,2017-08-25,0.002002
14593,2017-08-28,0.000326
14593,2017-08-29,0.000673
14593,2017-08-30,0.004622
14593,2017-08-31,0.006903
14593,2017-09-01,0.002852
14593,2017-09-05,-0.007620
14593,2017-09-06,0.003190
14593,2017-09-07,-0.000032
14593,2017-09-08,-0.001271
14593,2017-09-11,0.010251
14593,2017-09-12,0.003547
14593,2017-09-13,0.000552
14593,2017-09-14,-0.000492
14593,2017-09-15,0.001829
14593,2017-09-18,0.002006
14593,2017-09-19,0.001121
14593,2017-09-20,0.000919
14593,2017-09-21,-0.002543
14593,2017-09-22,0.001100
14593,2017-09-25,-0.001881
14593,2017-09-26,0.000213
14593,2017-09-27,0.004975
14593,2017-09-28,0.001611
14593,2017-09-29,0.003328
14593,2017-10-02,0.004542
14593,2017-10-03,0.002500
14593,2017-10-04,0.000781
14593,2017-10-05,0.004770
14593,2017-10-06,-0.000977
14593,2017-10-09,-0.001988
14593,2017-10-10,0.002717
14593,2017-10-11,0.001950
14593,2017-10-12,-0.001538
14593,2017-10-13,0.000886
14593,2017-10-16,0.001013
14593,2017-10-17,-0.000188
14593,2017-10-18,0.000987
14593,2017-10-19,-0.000131
14593,2017-10-20,0.004204
14593,2017-10-23,-0.004272
14593,2017-10-24,0.001655
14593,2017-10-25,-0.005407
14593,2017-10-26,0.001500
14593,2017-10-27,0.007589
14593,2017-10-30,-0.003392
14593,2017-10-31,0.002030
14593,2017-11-01,0.000748
14593,2017-11-02,0.000340
14593,2017-11-03,0.002852
14593,2017-11-06,0.002097
14593,2017-11-07,-0.001835
14593,2017-11-08,0.001385
14593,2017-11-09,-0.003602
14593,2017-11-10,-0.000272
14593,2017-11-13,0.000195
14593,2017-11-14,-0.002560
14593,2017-11-15,-0.004852
14593,2017-11-16,0.009334
14593,2017-11-17,-0.000921
14593,2017-11-20,0.001805
14593,2017-11-21,0.006542
14593,2017-11-22,-0.000064
14593,2017-11-24,0.002145
14593,2017-11-27,-0.001546
14593,2017-11-28,0.008835
14593,2017-11-29,-0.000731
14593,2017-11-30,0.007237
14593,2017-12-01,-0.001124
14593,2017-12-04,-0.001749
14593,2017-12-05,-0.004180
14593,2017-12-06,-0.001387
14593,2017-12-07,0.004019
14593,2017-12-08,0.005050
14593,2017-12-11,0.002781
14593,2017-12-12,0.000744
14593,2017-12-13,0.000541
14593,2017-12-14,-0.004374
14593,2017-12-15,0.007951
14593,2017-12-18,0.006749
14593,2017-12-19,-0.003411
14593,2017-12-20,-0.000103
14593,2017-12-21,0.002510
14593,2017-12-22,-0.000161
14593,2017-12-26,-0.000171
14593,2017-12-27,0.000848
14593,2017-12-28,0.002503
14593,2017-12-29,-0.004750
14593,2018-01-02,0.008505
14593,2018-01-03,0.005856
14593,2018-01-04,0.004001
14593,2018-01-05,0.005804
14593,2018-01-08,0.001816
14593,2018-01-09,0.000921
14593,2018-01-10,-0.001506
14593,2018-01-11,0.008295
14593,2018-01-12,0.006082
14593,2018-01-16,-0.004432
14593,2018-01-17,0.008575
14593,2018-01-18,-0.002002
14593,2018-01-19,0.005419
14593,2018-01-22,0.007587
14593,2018-01-23,0.002623
14593,2018-01-24,-0.000901
14593,2018-01-25,0.000076
14593,2018-01-26,0.009965
14593,2018-01-29,-0.006914
14593,2018-01-30,-0.010195
14593,2018-01-31,0.000149
14593,2018-02-01,-0.000265
14593,2018-02-02,-0.020867
14593,2018-02-05,-0.038014
14593,2018-02-06,0.015314
14593,2018-02-07,-0.004174
14593,2018-02-08,-0.034694
14593,2018-02-09,0.012281
14593,2018-02-12,0.013221
14593,2018-02-13,0.002897
14593,2018-02-14,0.014362
14593,2018-02-15,0.011112
14593,2018-02-16,0.000368
14593,2018-02-20,-0.006285
14593,2018-02-21,-0.004405
14593,2018-02-22,0.000219
14593,2018-02-23,0.014656
14593,2018-02-26,0.009999
14593,2018-02-27,-0.012554
14593,2018-02-28,-0.011036
14593,2018-03-01,-0.010788
14593,2018-03-02,0.005872
14593,2018-03-05,0.010129
14593,2018-03-06,0.004148
14593,2018-03-07,0.000450
14593,2018-03-08,0.003647
14593,2018-03-09,0.015750
14593,2018-03-12,-0.000151
14593,2018-03-13,-0.006180
14593,2018-03-14,-0.004591
14593,2018-03-15,-0.002203
14593,2018-03-16,0.002435
14593,2018-03-19,-0.012909
14593,2018-03-20,0.001338
14593,2018-03-21,0.000421
14593,2018-03-22,-0.023890
14593,2018-03-23,-0.019286
14593,2018-03-26,0.024231
14593,2018-03-27,-0.016562
14593,2018-03-28,-0.002589
14593,2018-03-29,0.013458
14593,2018-04-02,-0.021354
14593,2018-04-03,0.011507
14593,2018-04-04,0.010361
14593,2018-04-05,0.007405
14593,2018-04-06,-0.019971
14593,2018-04-09,0.002849
14593,2018-04-10,0.016406
14593,2018-04-11,-0.003796
14593,2018-04-12,0.006932
14593,2018-04-13,-0.003070
14593,2018-04-16,0.008002
14593,2018-04-17,0.010291
14593,2018-04-18,0.001626
14593,2018-04-19,-0.005395
14593,2018-04-20,-0.007464
14593,2018-04-23,-0.000446
14593,2018-04-24,-0.011375
14593,2018-04-25,0.000773
14593,2018-04-26,0.009015
14593,2018-04-27,0.000715
14593,2018-04-30,-0.007258
14593,2018-05-01,0.002191
14593,2018-05-02,-0.005574
14593,2018-05-03,-0.002256
14593,2018-05-04,0.012299
14593,2018-05-07,0.004128
14593,2018-05-08,0.000407
14593,2018-05-09,0.008609
14593,2018-05-10,0.008627
14593,2018-05-11,0.001549
14593,2018-05-14,0.000775
14593,2018-05-15,-0.005764
14593,2018-05-16,0.004811
14593,2018-05-17,0.000295
14593,2018-05-18,-0.002228
14593,2018-05-21,0.006987
14593,2018-05-22,-0.003453
14593,2018-05-23,0.002289
14593,2018-05-24,-0.001827
14593,2018-05-25,-0.002208
14593,2018-05-29,-0.009951
14593,2018-05-30,0.013096
14593,2018-05-31,-0.006490
14593,2018-06-01,0.009646
14593,2018-06-04,0.004526
14593,2018-06-05,0.001474
14593,2018-06-06,0.007987
14593,2018-06-07,-0.001115
14593,2018-06-08,0.002985
14593,2018-06-11,0.001520
14593,2018-06-12,0.001944
14593,2018-06-13,-0.003612
14593,2018-06-14,0.002641
14593,2018-06-15,-0.001637
14593,2018-06-18,-0.000751
14593,2018-06-19,-0.004079
14593,2018-06-20,0.002734
14593,2018-06-21,-0.006898
14593,2018-06-22,0.002282
14593,2018-06-25,-0.014414
14593,2018-06-26,0.002922
14593,2018-06-27,-0.009748
14593,2018-06-28,0.005631
14593,2018-06-29,0.001584
14593,2018-07-02,0.002185
14593,2018-07-03,-0.002892
14593,2018-07-05,0.008475
14593,2018-07-06,0.008390
14593,2018-07-09,0.008401
14593,2018-07-10,0.002293
14593,2018-07-11,-0.007407
14593,2018-07-12,0.008241
14593,2018-07-13,0.000713
14593,2018-07-16,-0.001830
14593,2018-07-17,0.003883
14593,2018-07-18,0.002471
14593,2018-07-19,-0.002465
14593,2018-07-20,-0.001024
14593,2018-07-23,0.001025
14593,2018-07-24,0.001977
14593,2018-07-25,0.008264
14593,2018-07-26,-0.001558
14593,2018-07-27,-0.007646
14593,2018-07-30,-0.005580
14593,2018-07-31,0.005536
14593,2018-08-01,-0.001296
14593,2018-08-02,0.005511
14593,2018-08-03,0.003274
14593,2018-08-06,0.003857
14593,2018-08-07,0.002255
14593,2018-08-08,-0.000270
14593,2018-08-09,-0.000291
14593,2018-08-10,-0.006335
14593,2018-08-13,-0.004685
14593,2018-08-14,0.006617
14593,2018-08-15,-0.009080
14593,2018-08-16,0.008016
14593,2018-08-17,0.003866
14593,2018-08-20,0.002833
14593,2018-08-21,0.003128
14593,2018-08-22,0.000730
14593,2018-08-23,-0.002437
14593,2018-08-24,0.006245
14593,2018-08-27,0.007157
14593,2018-08-28,0.000006
14593,2018-08-29,0.005183
14593,2018-08-30,-0.004428
14593,2018-08-31,0.000301
14593,2018-09-04,-0.002248
14593,2018-09-05,-0.003502
14593,2018-09-06,-0.003967
14593,2018-09-07,-0.002371
14593,2018-09-10,0.002274
14593,2018-09-11,0.003230
14593,2018-09-12,0.000829
14593,2018-09-13,0.004324
14593,2018-09-14,0.000904
14593,2018-09-17,-0.005975
14593,2018-09-18,0.005494
14593,2018-09-19,0.000524
14593,2018-09-20,0.007850
14593,2018-09-21,-0.001043
14593,2018-09-24,-0.003703
14593,2018-09-25,-0.000509
14593,2018-09-26,-0.004024
14593,2018-09-27,0.002401
14593,2018-09-28,0.000090
14593,2018-10-01,0.001786
14593,2018-10-02,-0.002262
14593,2018-10-03,0.001625
14593,2018-10-04,-0.009310
14593,2018-10-05,-0.006058
14593,2018-10-08,-0.001348
14593,2018-10-09,-0.001788
14593,2018-10-10,-0.031351
14593,2018-10-11,-0.018802
14593,2018-10-12,0.012278
14593,2018-10-15,-0.003655
14593,2018-10-16,0.021470
14593,2018-10-17,-0.001386
14593,2018-10-18,-0.014622
14593,2018-10-19,-0.001816
14593,2018-10-22,-0.003901
14593,2018-10-23,-0.005977
14593,2018-10-24,-0.030628
14593,2018-10-25,0.017448
14593,2018-10-26,-0.015512
14593,2018-10-29,-0.006987
14593,2018-10-30,0.015604
14593,2018-10-31,0.010455
14593,2018-11-01,0.013011
14593,2018-11-02,-0.004779
14593,2018-11-05,0.004439
14593,2018-11-06,0.005704
14593,2018-11-07,0.019256
14593,2018-11-08,-0.002936
14593,2018-11-09,-0.009721
14593,2018-11-12,-0.018878
14593,2018-11-13,-0.001188
14593,2018-11-14,-0.006557
14593,2018-11-15,0.010788
14593,2018-11-16,0.002082
14593,2018-11-19,-0.016575
14593,2018-11-20,-0.017946
14593,2018-11-21,0.006220
14593,2018-11-23,-0.005560
14593,2018-11-26,0.014598
14593,2018-11-27,0.000513
14593,2018-11-28,0.022306
14593,2018-11-29,-0.001759
14593,2018-11-30,0.006818
14593,2018-12-03,0.011443
14593,2018-12-04,-0.031761
14593,2018-12-06,-0.001887
14593,2018-12-07,-0.021063
14593,2018-12-10,-0.000255
14593,2018-12-11,-0.000717
14593,2018-12-12,0.006327
14593,2018-12-13,-0.002157
14593,2018-12-14,-0.017100
14593,2018-12-17,-0.020886
14593,2018-12-18,-0.000164
14593,2018-12-19,-0.014833
14593,2018-12-20,-0.015372
14593,2018-12-21,-0.020591
14593,2018-12-24,-0.024166
14593,2018-12-26,0.046860
14593,2018-12-27,0.006822
14593,2018-12-28,0.000154
14593,2018-12-31,0.008318
14593,2019-01-02,0.001796
14593,2019-01-03,-0.021043
14593,2019-01-04,0.033410
14593,2019-01-07,0.009202
14593,2019-01-08,0.010269
14593,2019-01-09,0.006199
14593,2019-01-10,0.004474
14593,2019-01-11,-0.000152
14593,2019-01-14,-0.005465
14593,2019-01-15,0.009839
14593,2019-01-16,0.003177
14593,2019-01-17,0.007082
14593,2019-01-18,0.012032
14593,2019-01-22,-0.014150
14593,2019-01-23,0.001313
14593,2019-01-24,0.002789
14593,2019-01-25,0.009553
14593,2019-01-28,-0.006493
14593,2019-01-29,-0.000918
14593,2019-01-30,0.014357
14593,2019-01-31,0.008467
14593,2019-02-01,0.001418
14593,2019-02-04,0.006692
14593,2019-02-05,0.004392
14593,2019-02-06,-0.002529
14593,2019-02-07,-0.008815
14593,2019-02-08,0.000651
14593,2019-02-11,0.001262
14593,2019-02-12,0.012367
14593,2019-02-13,0.002782
14593,2019-02-14,-0.001423
14593,2019-02-15,0.010835
14593,2019-02-19,0.002351
14593,2019-02-20,0.002105
14593,2019-02-21,-0.003534
14593,2019-02-22,0.006367
14593,2019-02-25,0.001355
14593,2019-02-26,-0.001496
14593,2019-02-27,0.000503
14593,2019-02-28,-0.002832
14593,2019-03-01,0.006074
14593,2019-03-04,-0.004235
14593,2019-03-05,-0.001320
14593,2019-03-06,-0.007768
14593,2019-03-07,-0.007494
14593,2019-03-08,-0.001900
14593,2019-03-11,0.014348
14593,2019-03-12,0.002743
14593,2019-03-13,0.006419
14593,2019-03-14,-0.000989
14593,2019-03-15,0.004549
14593,2019-03-18,0.004449
14593,2019-03-19,-0.000676
14593,2019-03-20,-0.003146
14593,2019-03-21,0.010294
14593,2019-03-22,-0.020352
14593,2019-03-25,-0.000328
14593,2019-03-26,0.007719
14593,2019-03-27,-0.004686
14593,2019-03-28,0.004111
14593,2019-03-29,0.006019
14593,2019-04-01,0.011239
14593,2019-04-02,-0.000146
14593,2019-04-03,0.002548
14593,2019-04-04,0.001939
14593,2019-04-05,0.005114
14593,2019-04-08,0.001042
14593,2019-04-09,-0.006282
14593,2019-04-10,0.004781
14593,2019-04-11,-0.000123
14593,2019-04-12,0.006427
14593,2019-04-15,-0.001019
14593,2019-04-16,0.000713
14593,2019-04-17,-0.003057
14593,2019-04-18,0.001078
14593,2019-04-22,0.000550
14593,2019-04-23,0.008919
14593,2019-04-24,-0.002067
14593,2019-04-25,-0.001464
14593,2019-04-26,0.005368
14593,2019-04-29,0.001457
14593,2019-04-30,0.000358
14593,2019-05-01,-0.007552
14593,2019-05-02,-0.001670
14593,2019-05-03,0.010903
14593,2019-05-06,-0.003819
14593,2019-05-07,-0.016138
14593,2019-05-08,-0.001604
14593,2019-05-09,-0.002762
14593,2019-05-10,0.004061
14593,2019-05-13,-0.024490
14593,2019-05-14,0.008972
14593,2019-05-15,0.005735
14593,2019-05-16,0.008466
14593,2019-05-17,-0.006777
14593,2019-05-20,-0.006482
14593,2019-05-21,0.008936
14593,2019-05-22,-0.003791
14593,2019-05-23,-0.012685
14593,2019-05-24,0.002769
14593,2019-05-28,-0.007504
14593,2019-05-29,-0.006890
14593,2019-05-30,0.001395
14593,2019-05-31,-0.011731
14593,2019-06-03,-0.002132
14593,2019-06-04,0.020888
14593,2019-06-05,0.006480
14593,2019-06-06,0.005135
14593,2019-06-07,0.009671
14593,2019-06-10,0.004786
14593,2019-06-11,-0.000587
14593,2019-06-12,-0.001895
14593,2019-06-13,0.004882
14593,2019-06-14,-0.002723
14593,2019-06-17,0.001583
14593,2019-06-18,0.009988
14593,2019-06-19,0.003742
14593,2019-06-20,0.008794
14593,2019-06-21,-0.002480
14593,2019-06-24,-0.002898
14593,2019-06-25,-0.008983
14593,2019-06-26,-0.001030
14593,2019-06-27,0.005851
14593,2019-06-28,0.006661
14593,2019-07-01,0.006666
14593,2019-07-02,0.002012
14593,2019-07-03,0.007696
14593,2019-07-05,-0.001125
14593,2019-07-08,-0.005365
14593,2019-07-09,0.001762
14593,2019-07-10,0.004054
14593,2019-07-11,0.001232
14593,2019-07-12,0.004673
14593,2019-07-15,-0.000159
14593,2019-07-16,-0.002952
14593,2019-07-17,-0.005594
14593,2019-07-18,0.003364
14593,2019-07-19,-0.005612
14593,2019-07-22,0.002286
14593,2019-07-23,0.006250
14593,2019-07-24,0.006008
14593,2019-07-25,-0.006384
14593,2019-07-26,0.007304
14593,2019-07-29,-0.002677
14593,2019-07-30,-0.001279
14593,2019-07-31,-0.009979
14593,2019-08-01,-0.009219
14593,2019-08-02,-0.007805
14593,2019-08-05,-0.028423
14593,2019-08-06,0.011900
14593,2019-08-07,0.001289
14593,2019-08-08,0.018530
14593,2019-08-09,-0.007192
14593,2019-08-12,-0.012019
14593,2019-08-13,0.013317
14593,2019-08-14,-0.027826
14593,2019-08-15,0.001777
14593,2019-08-16,0.014891
14593,2019-08-19,0.010675
14593,2019-08-20,-0.006749
14593,2019-08-21,0.007927
14593,2019-08-22,-0.001010
14593,2019-08-23,-0.024254
14593,2019-08-26,0.009977
14593,2019-08-27,-0.003859
14593,2019-08-28,0.006323
14593,2019-08-29,0.012551
14593,2019-08-30,0.000647
14593,2019-09-03,-0.007200
14593,2019-09-04,0.010731
14593,2019-09-05,0.012384
14593,2019-09-06,0.000270
14593,2019-09-09,0.000597
14593,2019-09-10,0.001209
14593,2019-09-11,0.008121
14593,2019-09-12,0.002394
14593,2019-09-13,-0.000402
14593,2019-09-16,-0.001251
14593,2019-09-17,0.002169
14593,2019-09-18,-0.000724
14593,2019-09-19,-0.000145
14593,2019-09-20,-0.004082
14593,2019-09-23,-0.000094
14593,2019-09-24,-0.009181
14593,2019-09-25,0.005652
14593,2019-09-26,-0.003072
14593,2019-09-27,-0.005689
14593,2019-09-30,0.004452
14593,2019-10-01,-0.012535
14593,2019-10-02,-0.016124
14593,2019-10-03,0.007636
14593,2019-10-04,0.012663
14593,2019-10-07,-0.003916
14593,2019-10-08,-0.015075
14593,2019-10-09,0.008366
14593,2019-10-10,0.005609
14593,2019-10-11,0.011399
14593,2019-10-14,-0.001618
14593,2019-10-15,0.009102
14593,2019-10-16,-0.001892
14593,2019-10-17,0.003690
14593,2019-10-18,-0.003714
14593,2019-10-21,0.006672
14593,2019-10-22,-0.003284
14593,2019-10-23,0.002377
14593,2019-10-24,0.002351
14593,2019-10-25,0.004071
14593,2019-10-28,0.005234
14593,2019-10-29,-0.000574
14593,2019-10-30,0.002780
14593,2019-10-31,-0.003480
14593,2019-11-01,0.010212
14593,2019-11-04,0.003762
14593,2019-11-05,-0.001073
14593,2019-11-06,-0.000325
14593,2019-11-07,0.002842
14593,2019-11-08,0.002642
14593,2019-11-11,-0.001637
14593,2019-11-12,0.001141
14593,2019-11-13,0.000337
14593,2019-11-14,0.000987
14593,2019-11-15,0.007074
14593,2019-11-18,0.000148
14593,2019-11-19,0.000027
14593,2019-11-20,-0.002962
14593,2019-11-21,-0.001708
14593,2019-11-22,0.002020
14593,2019-11-25,0.008560
14593,2019-11-26,0.002218
14593,2019-11-27,0.004320
14593,2019-11-29,-0.004045
14593,2019-12-02,-0.008547
14593,2019-12-03,-0.005643
14593,2019-12-04,0.006030
14593,2019-12-05,0.001102
14593,2019-12-06,0.008432
14593,2019-12-09,-0.002700
14593,2019-12-10,-0.000696
14593,2019-12-11,0.002740
14593,2019-12-12,0.007859
14593,2019-12-13,0.000027
14593,2019-12-16,0.007073
14593,2019-12-17,0.000547
14593,2019-12-18,0.000228
14593,2019-12-19,0.004192
14593,2019-12-20,0.004534
14593,2019-12-23,0.000956
14593,2019-12-24,0.000380
14593,2019-12-26,0.004616
14593,2019-12-27,-0.000643
14593,2019-12-30,-0.005105
14593,2019-12-31,0.002964
14593,2020-01-02,0.007412
14593,2020-01-03,-0.005828
14593,2020-01-06,0.003269
14593,2020-01-07,-0.002147
14593,2020-01-08,0.004028
14593,2020-01-09,0.005831
14593,2020-01-10,-0.002578
14593,2020-01-13,0.007077
14593,2020-01-14,-0.000394
14593,2020-01-15,0.001938
14593,2020-01-16,0.008389
14593,2020-01-17,0.002523
14593,2020-01-21,-0.003027
14593,2020-01-22,0.000376
14593,2020-01-23,0.001000
14593,2020-01-24,-0.008836
14593,2020-01-27,-0.014872
14593,2020-01-28,0.009614
14593,2020-01-29,-0.001160
14593,2020-01-30,0.002780
14593,2020-01-31,-0.016642
14593,2020-02-03,0.007562
14593,2020-02-04,0.014853
14593,2020-02-05,0.009336
14593,2020-02-06,0.002601
14593,2020-02-07,-0.005527
14593,2020-02-10,0.006756
14593,2020-02-11,0.003402
14593,2020-02-12,0.006406
14593,2020-02-13,-0.000773
14593,2020-02-14,0.001660
14593,2020-02-18,-0.001944
14593,2020-02-19,0.005179
14593,2020-02-20,-0.002604
14593,2020-02-21,-0.009789
14593,2020-02-24,-0.031760
14593,2020-02-25,-0.029476
14593,2020-02-26,-0.005395
14593,2020-02-27,-0.040987
14593,2020-02-28,-0.008552
14593,2020-03-02,0.040304
14593,2020-03-03,-0.024635
14593,2020-03-04,0.037552
14593,2020-03-05,-0.031529
14593,2020-03-06,-0.017785
14593,2020-03-09,-0.079317
14593,2020-03-10,0.044398
14593,2020-03-11,-0.049958
14593,2020-03-12,-0.096841
14593,2020-03-13,0.085502
14593,2020-03-16,-0.118168
14593,2020-03-17,0.053074
14593,2020-03-18,-0.059610
14593,2020-03-19,0.014319
14593,2020-03-20,-0.037156
14593,2020-03-23,-0.026878
14593,2020-03-24,0.091556
14593,2020-03-25,0.016379
14593,2020-03-26,0.057470
14593,2020-03-27,-0.033038
14593,2020-03-30,0.029038
14593,2020-03-31,-0.012277
14593,2020-04-01,-0.045015
14593,2020-04-02,0.019501
14593,2020-04-03,-0.015754
14593,2020-04-06,0.067894
14593,2020-04-07,0.000476
14593,2020-04-08,0.033821
14593,2020-04-09,0.018252
14593,2020-04-13,-0.010146
14593,2020-04-14,0.028171
14593,2020-04-15,-0.023057
14593,2020-04-16,0.004197
14593,2020-04-17,0.027687
14593,2020-04-20,-0.015553
14593,2020-04-21,-0.029210
14593,2020-04-22,0.021875
14593,2020-04-23,0.001250
14593,2020-04-24,0.013045
14593,2020-04-27,0.017511
14593,2020-04-28,-0.002298
14593,2020-04-29,0.028865
14593,2020-04-30,-0.013076
14593,2020-05-01,-0.028041
14593,2020-05-04,0.004810
14593,2020-05-05,0.008738
14593,2020-05-06,-0.005853
14593,2020-05-07,0.013322
14593,2020-05-08,0.018605
14593,2020-05-11,-0.000441
14593,2020-05-12,-0.020370
14593,2020-05-13,-0.019027
14593,2020-05-14,0.010302
14593,2020-05-15,0.005234
14593,2020-05-18,0.033368
14593,2020-05-19,-0.009706
14593,2020-05-20,0.017387
14593,2020-05-21,-0.006646
14593,2020-05-22,0.002656
14593,2020-05-26,0.014186
14593,2020-05-27,0.014962
14593,2020-05-28,-0.003516
14593,2020-05-29,0.004678
14593,2020-06-01,0.006645
14593,2020-06-02,0.008413
14593,2020-06-03,0.014862
14593,2020-06-04,-0.003038
14593,2020-06-05,0.025002
14593,2020-06-08,0.014235
14593,2020-06-09,-0.009508
14593,2020-06-10,-0.006659
14593,2020-06-11,-0.058203
14593,2020-06-12,0.014074
14593,2020-06-15,0.010691
14593,2020-06-16,0.017647
14593,2020-06-17,-0.004129
14593,2020-06-18,0.001198
14593,2020-06-19,-0.004599
14593,2020-06-22,0.006682
14593,2020-06-23,0.003905
14593,2020-06-24,-0.025737
14593,2020-06-25,0.011260
14593,2020-06-26,-0.022878
14593,2020-06-29,0.014497
14593,2020-06-30,0.014671
14593,2020-07-01,0.004033
14593,2020-07-02,0.005020
14593,2020-07-06,0.014885
14593,2020-07-07,-0.010264
14593,2020-07-08,0.008437
14593,2020-07-09,-0.005703
14593,2020-07-10,0.010386
14593,2020-07-13,-0.011212
14593,2020-07-14,0.013290
14593,2020-07-15,0.011800
14593,2020-07-16,-0.004003
14593,2020-07-17,0.003636
14593,2020-07-20,0.008567
14593,2020-07-21,0.002298
14593,2020-07-22,0.005138
14593,2020-07-23,-0.010909
14593,2020-07-24,-0.006986
14593,2020-07-27,0.009010
14593,2020-07-28,-0.006926
14593,2020-07-29,0.013428
14593,2020-07-30,-0.003768
14593,2020-07-31,0.004524
14593,2020-08-03,0.008692
14593,2020-08-04,0.004528
14593,2020-08-05,0.007526
14593,2020-08-06,0.004654
14593,2020-08-07,0.000244
14593,2020-08-10,0.002652
14593,2020-08-11,-0.007931
14593,2020-08-12,0.012994
14593,2020-08-13,-0.000593
14593,2020-08-14,-0.000669
14593,2020-08-17,0.005019
14593,2020-08-18,0.001404
14593,2020-08-19,-0.004378
14593,2020-08-20,0.002806
14593,2020-08-21,0.001599
14593,2020-08-24,0.008910
14593,2020-08-25,0.003408
14593,2020-08-26,0.008729
14593,2020-08-27,0.001686
14593,2020-08-28,0.006925
14593,2020-08-31,-0.001560
14593,2020-09-01,0.008490
14593,2020-09-02,0.012122
14593,2020-09-03,-0.033998
14593,2020-09-04,-0.008065
14593,2020-09-08,-0.026800
14593,2020-09-09,0.019843
14593,2020-09-10,-0.015557
14593,2020-09-11,-0.000188
14593,2020-09-14,0.015413
14593,2020-09-15,0.005411
14593,2020-09-16,-0.003147
14593,2020-09-17,-0.007869
14593,2020-09-18,-0.008825
14593,2020-09-21,-0.012511
14593,2020-09-22,0.009333
14593,2020-09-23,-0.024029
14593,2020-09-24,0.002036
14593,2020-09-25,0.015674
14593,2020-09-28,0.016584
14593,2020-09-29,-0.004001
14593,2020-09-30,0.006881
14593,2020-10-01,0.007865
14593,2020-10-02,-0.007735
14593,2020-10-05,0.018302
14593,2020-10-06,-0.011910
14593,2020-10-07,0.017039
14593,2020-10-08,0.008516
14593,2020-10-09,0.008550
14593,2020-10-12,0.013469
14593,2020-10-13,-0.004951
14593,2020-10-14,-0.006017
14593,2020-10-15,-0.000777
14593,2020-10-16,-0.000707
14593,2020-10-19,-0.014167
14593,2020-10-20,0.003821
14593,2020-10-21,-0.003440
14593,2020-10-22,0.006130
14593,2020-10-23,0.003817
14593,2020-10-26,-0.018085
14593,2020-10-27,-0.003025
14593,2020-10-28,-0.032808
14593,2020-10-29,0.010473
14593,2020-10-30,-0.013112
14593,2020-11-02,0.012086
14593,2020-11-03,0.018824
14593,2020-11-04,0.019588
14593,2020-11-05,0.021074
14593,2020-11-06,-0.000045
14593,2020-11-09,0.010634
14593,2020-11-10,-0.000557
14593,2020-11-11,0.008042
14593,2020-11-12,-0.009669
14593,2020-11-13,0.013293
14593,2020-11-16,0.012334
14593,2020-11-17,-0.001528
14593,2020-11-18,-0.009049
14593,2020-11-19,0.005837
14593,2020-11-20,-0.004295
14593,2020-11-23,0.007981
14593,2020-11-24,0.015105
14593,2020-11-25,0.000178
14593,2020-11-27,0.003998
14593,2020-11-30,-0.005743
14593,2020-12-01,0.009645
14593,2020-12-02,0.001192
14593,2020-12-03,0.002272
14593,2020-12-04,0.010477
14593,2020-12-07,-0.000220
14593,2020-12-08,0.004283
14593,2020-12-09,-0.009558
14593,2020-12-10,0.002640
14593,2020-12-11,-0.002252
14593,2020-12-14,-0.003267
14593,2020-12-15,0.013083
14593,2020-12-16,0.001387
14593,2020-12-17,0.007947
14593,2020-12-18,-0.002101
14593,2020-12-21,-0.002928
14593,2020-12-22,0.000602
14593,2020-12-23,0.001445
14593,2020-12-24,0.002330
14593,2020-12-28,0.003847
14593,2020-12-29,-0.003652
14593,2020-12-30,0.003291
14593,2020-12-31,0.003558
14593,2021-01-04,-0.013064
14593,2021-01-05,0.009014
14593,2021-01-06,0.008037
14593,2021-01-07,0.016263
14593,2021-01-08,0.004688
14593,2021-01-11,-0.005645
14593,2021-01-12,0.004197
14593,2021-01-13,0.000912
14593,2021-01-14,-0.000047
14593,2021-01-15,-0.008542
14593,2021-01-19,0.008537
14593,2021-01-20,0.012048
14593,2021-01-21,-0.000935
14593,2021-01-22,-0.001461
14593,2021-01-25,0.002429
14593,2021-01-26,-0.002925
14593,2021-01-27,-0.024763
14593,2021-01-28,0.009276
14593,2021-01-29,-0.017643
14593,2021-02-01,0.017251
14593,2021-02-02,0.014014
14593,2021-02-03,0.001354
14593,2021-02-04,0.011293
14593,2021-02-05,0.006078
14593,2021-02-08,0.009781
